x,y
39, 1448.194
39.1, 1453.357
39.2, 1458.21
39.3, 1463.881
39.4, 1470.49
39.5, 1484.857
39.6, 1486.009
39.7, 1499.164
39.8, 1500.564
39.9, 1514.708
40, 1516.629
40.1, 1530.91
40.2, 1532.773
40.3, 1546.461
40.4, 1553.054
40.5, 1558.814
40.6, 1569.851
40.7, 1578.334
40.8, 1587.307
40.9, 1593.076
41, 1596.279
41.1, 1610.76
41.2, 1617.941
41.3, 1621.394
41.4, 1632.097
41.5, 1639.409
41.6, 1648.23
41.7, 1657.059
41.8, 1665.195
41.9, 1668.944
42, 1677.551
42.1, 1689.892
42.2, 1698.454
42.3, 1708.309
42.4, 1716.876
42.5, 1723.726
42.6, 1729.171
42.7, 1739.243
42.8, 1745.55
42.9, 1756.426
43, 1762.128
43.1, 1775.874
43.2, 1780.607
43.3, 1791
43.4, 1794.414
43.5, 1804.75
43.6, 1811.77
43.7, 1819.288
43.8, 1829.623
43.9, 1841.469
44, 1844.958
44.1, 1852.9
44.2, 1861.422
44.3, 1872.193
44.4, 1884.656
44.5, 1889.614
44.6, 1901.637
44.7, 1905.753
44.8, 1920.807
44.9, 1927.287
45, 1935.998
45.1, 1944.81
45.2, 1949.028
45.3, 1961.464
45.4, 1971.457
45.5, 1982.578
45.6, 1993.904
45.7, 1997.355
45.8, 2002.616
45.9, 2015
46, 2023.863
46.1, 2031.607
46.2, 2041.203
46.3, 2056.931
46.4, 2062.719
46.5, 2074.403
46.6, 2081.761
46.7, 2084.904
46.8, 2097.339
46.9, 2107.798
47, 2118.781
47.1, 2128.324
47.2, 2133.109
47.3, 2141.94
47.4, 2155.327
47.5, 2165.592
47.6, 2168.86
47.7, 2176.835
47.8, 2190.891
47.9, 2201.56
48, 2210.76
48.1, 2213.646
48.2, 2226.695
48.3, 2238.001
48.4, 2250.291
48.5, 2256.188
48.6, 2269.935
48.7, 2279.276
48.8, 2284.897
48.9, 2290.231
49, 2304.57
49.1, 2311.319
49.2, 2321.132
49.3, 2335.483
49.4, 2345.19
49.5, 2353.186
49.6, 2359.224
49.7, 2372.75
49.8, 2382.195
49.9, 2386.939
50, 2404.846
50.1, 2406.637
50.2, 2421.091
50.3, 2433.434
50.4, 2438.582
50.5, 2452.38
50.6, 2456.039
50.7, 2468.69
50.8, 2476.09
50.9, 2493.93
51, 2497.972
51.1, 2507.976
51.2, 2522.294
51.3, 2529.231
51.4, 2540.561
51.5, 2552.467
51.6, 2561.047
51.7, 2567.805
51.8, 2583.122
51.9, 2586.392
52, 2597.682
52.1, 2615.205
52.2, 2618.141
52.3, 2630.963
52.4, 2645.613
52.5, 2648.676
52.6, 2662.507
52.7, 2675.059
52.8, 2679.72
52.9, 2698.457
53, 2705.803
53.1, 2711.632
53.2, 2728.644
53.3, 2739.55
53.4, 2746.003
53.5, 2753.09
53.6, 2765.309
53.7, 2779.495
53.8, 2792.807
53.9, 2798.579
54, 2810.003
54.1, 2818.734
54.2, 2831.505
54.3, 2840.952
54.4, 2853.156
54.5, 2861.446
54.6, 2875.727
54.7, 2881.517
54.8, 2895.629
54.9, 2906.432
55, 2915.749
55.1, 2926.179
55.2, 2932.711
55.3, 2949.55
55.4, 2960.107
55.5, 2967.463
55.6, 2984.353
55.7, 2991.508
55.8, 3002.205
55.9, 3013.099
56, 3028.17
56.1, 3037.392
56.2, 3050.31
56.3, 3053.341
56.4, 3073.691
56.5, 3077.209
56.6, 3088.899
56.7, 3105.978
56.8, 3115.987
56.9, 3119.942
57, 3131.641
57.1, 3150.155
57.2, 3154.336
57.3, 3167.144
57.4, 3181.498
57.5, 3187.507
57.6, 3206.907
57.7, 3215.915
57.8, 3221.368
57.9, 3241.892
58, 3245.581
58.1, 3265.293
58.2, 3269.533
58.3, 3287.039
58.4, 3295.961
58.5, 3304.507
58.6, 3317.725
58.7, 3324.816
58.8, 3336.398
58.9, 3356.354
59, 3366.09
59.1, 3375.487
59.2, 3386.428
59.3, 3394.04
59.4, 3408.51
59.5, 3425.332
59.6, 3429.392
59.7, 3445.197
59.8, 3453.833
59.9, 3466.311
60, 3476.223
60.1, 3492.556
60.2, 3503.368
60.3, 3517.066
60.4, 3527.373
60.5, 3536.726
60.6, 3552.707
60.7, 3564.49
60.8, 3577.701
60.9, 3592.899
61, 3596.38
61.1, 3610.338
61.2, 3624.753
61.3, 3639.946
61.4, 3647.176
61.5, 3657.906
61.6, 3674.333
61.7, 3687.324
61.8, 3698.033
61.9, 3709.684
62, 3718.508
62.1, 3732.498
62.2, 3743.338
62.3, 3758.051
62.4, 3770.265
62.5, 3779.168
62.6, 3798.196
62.7, 3807.6
62.8, 3815.935
62.9, 3834.479
63, 3848.777
63.1, 3859.466
63.2, 3871.189
63.3, 3881.634
63.4, 3894.191
63.5, 3905.159
63.6, 3918.905
63.7, 3932.819
63.8, 3940.511
63.9, 3959.834
64, 3967.555
64.1, 3986.215
64.2, 3990.564
64.3, 4002.677
64.4, 4016.878
64.5, 4030.011
64.6, 4048.859
64.7, 4055.133
64.8, 4073.556
64.9, 4085.797
65, 4099.66
65.1, 4106.088
65.2, 4123.371
65.3, 4133.482
65.4, 4147.618
65.5, 4156.773
65.6, 4177.891
65.7, 4189.993
65.8, 4194.595
65.9, 4207.19
66, 4223.125
66.1, 4234.388
66.2, 4253.368
66.3, 4260.118
66.4, 4274.768
66.5, 4292.732
66.6, 4298.74
66.7, 4318.429
66.8, 4329.692
66.9, 4347.134
67, 4359.273
67.1, 4366.322
67.2, 4386.131
67.3, 4394.647
67.4, 4408.304
67.5, 4425.382
67.6, 4435.67
67.7, 4453.401
67.8, 4461.231
67.9, 4471.876
68, 4488.583
68.1, 4505.313
68.2, 4517.131
68.3, 4532.606
68.4, 4540.312
68.5, 4556.964
68.6, 4566.71
68.7, 4582.8
68.8, 4600.986
68.9, 4612.85
69, 4625.298
69.1, 4641.018
69.2, 4651.728
69.3, 4668.097
69.4, 4679.145
69.5, 4692.875
69.6, 4701.209
69.7, 4720.951
69.8, 4735.637
69.9, 4747.464
70, 4763.429
70.1, 4778.863
70.2, 4793.219
70.3, 4797.842
70.4, 4813.006
70.5, 4825.867
70.6, 4844.755
70.7, 4859.645
70.8, 4867.407
70.9, 4883.048
71, 4898.909
71.1, 4909.976
71.2, 4926.494
71.3, 4938.388
71.4, 4957.674
71.5, 4972.073
71.6, 4988.509
71.7, 4997.068
71.8, 5014.624
71.9, 5029.951
72, 5038.22
72.1, 5058.35
72.2, 5067.691
72.3, 5081.197
72.4, 5097.306
72.5, 5110.605
72.6, 5122.299
72.7, 5145.41
72.8, 5159.275
72.9, 5171.732
73, 5185.546
73.1, 5200.393
73.2, 5211.207
73.3, 5228.277
73.4, 5239.798
73.5, 5258.15
73.6, 5272.45
73.7, 5282.849
73.8, 5304.517
73.9, 5317.955
74, 5326.019
74.1, 5346.131
74.2, 5358.47
74.3, 5374.35
74.4, 5391.897
74.5, 5406.709
74.6, 5420.529
74.7, 5433.776
74.8, 5442.707
74.9, 5459.241
75, 5476.217
75.1, 5494.734
75.2, 5501.281
75.3, 5519.057
75.4, 5538.886
75.5, 5552.858
75.6, 5566.555
75.7, 5579.206
75.8, 5598.916
75.9, 5614.1
76, 5628.892
76.1, 5644.146
76.2, 5651.731
76.3, 5666.335
76.4, 5688.475
76.5, 5702.835
76.6, 5715.556
76.7, 5732.128
76.8, 5740.701
76.9, 5762.783
77, 5772.824
77.1, 5793.164
77.2, 5810.675
77.3, 5825.809
77.4, 5834.945
77.5, 5849.869
77.6, 5864.826
77.7, 5885.678
77.8, 5898.75
77.9, 5918.151
78, 5931.426
78.1, 5947.604
78.2, 5964.318
78.3, 5978.845
78.4, 5993.4
78.5, 6009.645
78.6, 6018.156
78.7, 6034.468
78.8, 6056.141
78.9, 6066.477
79, 6082.719
79.1, 6102.159
79.2, 6110.303
79.3, 6126.684
79.4, 6143.114
79.5, 6161.343
79.6, 6174.506
79.7, 6195.784
79.8, 6204.506
79.9, 6229.544
80, 6245.74
80.1, 6258.495
80.2, 6269.219
80.3, 6290.063
80.4, 6305.876
80.5, 6315.443
80.6, 6340.812
80.7, 6350.748
80.8, 6371.143
80.9, 6381.448
81, 6403.516
81.1, 6413.98
81.2, 6427.681
81.3, 6444.805
81.4, 6459.339
81.5, 6484.188
81.6, 6500.378
81.7, 6509.568
81.8, 6531.864
81.9, 6540.66
82, 6564.044
82.1, 6575.748
82.2, 6595.317
82.3, 6610.273
82.4, 6625.715
82.5, 6645.548
82.6, 6659.832
82.7, 6676.854
82.8, 6694.356
82.9, 6707.263
83, 6728.994
83.1, 6741.312
83.2, 6759.566
83.3, 6772.359
83.4, 6793.742
83.5, 6809.454
83.6, 6824.037
83.7, 6835.331
83.8, 6857.492
83.9, 6872.426
84, 6885.439
84.1, 6910.468
84.2, 6920.935
84.3, 6938.092
84.4, 6952.188
84.5, 6974.376
84.6, 6991.401
84.7, 7010.379
84.8, 7024.107
84.9, 7038.225
85, 7060.893
85.1, 7077.548
85.2, 7093.386
85.3, 7109.09
85.4, 7118.943
85.5, 7139.733
85.6, 7153.451
85.7, 7175.442
85.8, 7191.292
85.9, 7210.635
86, 7223.331
86.1, 7237.908
86.2, 7263.069
86.3, 7278.251
86.4, 7292.974
86.5, 7312.716
86.6, 7325.606
86.7, 7344.721
86.8, 7360.577
86.9, 7381.931
87, 7399.343
87.1, 7415.955
87.2, 7426.433
87.3, 7451.521
87.4, 7461.352
87.5, 7477.555
87.6, 7499.08
87.7, 7515.581
87.8, 7534.951
87.9, 7554.755
88, 7568.6
88.1, 7582.628
88.2, 7600.583
88.3, 7620.555
88.4, 7638.781
88.5, 7657.783
88.6, 7671.7
88.7, 7688.072
88.8, 7704.601
88.9, 7722.866
89, 7746.727
89.1, 7760.231
89.2, 7783.945
89.3, 7794.953
89.4, 7818.354
89.5, 7832.348
89.6, 7852.825
89.7, 7862.789
89.8, 7884.382
89.9, 7900.905
90, 7921.507
90.1, 7939.594
90.2, 7960.153
90.3, 7974.883
90.4, 7994.871
90.5, 8010.269
90.6, 8031.155
90.7, 8044.376
90.8, 8064.121
90.9, 8080.777
91, 8095.879
91.1, 8114.89
91.2, 8138.514
91.3, 8157.565
91.4, 8173.158
91.5, 8194.73
91.6, 8205.161
91.7, 8225.303
91.8, 8245.31
91.9, 8267.198
92, 8282.17
92.1, 8301.902
92.2, 8318.257
92.3, 8338.912
92.4, 8355.388
92.5, 8370.836
92.6, 8392.412
92.7, 8410.513
92.8, 8431.829
92.9, 8442.099
93, 8463.681
93.1, 8486.27
93.2, 8503.52
93.3, 8514.789
93.4, 8542.134
93.5, 8554.639
93.6, 8573.931
93.7, 8596.289
93.8, 8607.081
93.9, 8632.7
94, 8645.416
94.1, 8665.258
94.2, 8691.141
94.3, 8703.597
94.4, 8720.176
94.5, 8738.268
94.6, 8762.657
94.7, 8777.575
94.8, 8799.123
94.9, 8812.796
95, 8835.352
95.1, 8854.032
95.2, 8872.732
95.3, 8892.508
95.4, 8906.439
95.5, 8934.119
95.6, 8945.486
95.7, 8964.301
95.8, 8989.62
95.9, 9010.841
96, 9020.812
96.1, 9040.379
96.2, 9067.33
96.3, 9086.384
96.4, 9096.574
96.5, 9122.833
96.6, 9137.418
96.7, 9154.416
96.8, 9182.119
96.9, 9192.618
97, 9213.024
97.1, 9238.501
97.2, 9256.627
97.3, 9269.619
97.4, 9290.873
97.5, 9316.443
97.6, 9335.11
97.7, 9355.579
97.8, 9372.372
97.9, 9394.364
98, 9412.761
98.1, 9427.057
98.2, 9444.007
98.3, 9463.639
98.4, 9490.576
98.5, 9501.311
98.6, 9528.329
98.7, 9548.413
98.8, 9565.163
98.9, 9584.003
99, 9604.531
99.1, 9621.373
99.2, 9643.498
99.3, 9663.996
99.4, 9678.064
99.5, 9700.685
99.6, 9718.985
99.7, 9737.122
99.8, 9762.049
99.9, 9781.561
100, 9798.671
