x,y
58.4,3294.76
58.5,3306.25
58.6,3317.76
58.7,3329.29
58.8,3340.84
58.9,3352.41
59,3364
59.1,3375.61
59.2,3387.24
59.3,3398.89
59.4,3410.56
59.5,3422.25
59.6,3433.96
59.7,3445.69
59.8,3457.44
59.9,3469.21
60,3481
60.1,3492.81
60.2,3504.64
60.3,3516.49
60.4,3528.36
60.5,3540.25
60.6,3552.16
60.7,3564.09
60.8,3576.04
60.9,3588.01
61,3600
61.1,3612.01
61.2,3624.04
61.3,3636.09
61.4,3648.16
61.5,3660.25
61.6,3672.36
61.7,3684.49
61.8,3696.64
61.9,3708.81
62,3721
62.1,3733.21
62.2,3745.44
62.3,3757.69
62.4,3769.96
62.5,3782.25
62.6,3794.56
62.7,3806.89
62.8,3819.24
62.9,3831.61
63,3844
63.1,3856.41
63.2,3868.84
63.3,3881.29
63.4,3893.76
63.5,3906.25
63.6,3918.76
63.7,3931.29
63.8,3943.84
63.9,3956.41
64,3969
64.1,3981.61
64.2,3994.24
64.3,4006.89
64.4,4019.56
64.5,4032.25
64.6,4044.96
64.7,4057.69
64.8,4070.44
64.9,4083.21
65,4096
65.1,4108.81
65.2,4121.64
65.3,4134.49
65.4,4147.36
65.5,4160.25
65.6,4173.16
65.7,4186.09
65.8,4199.04
65.9,4212.01
66,4225
66.1,4238.01
66.2,4251.04
66.3,4264.09
66.4,4277.16
66.5,4290.25
66.6,4303.36
66.7,4316.49
66.8,4329.64
66.9,4342.81
67,4356
67.1,4369.21
67.2,4382.44
67.3,4395.69
67.4,4408.96
67.5,4422.25
67.6,4435.56
67.7,4448.89
67.8,4462.24
67.9,4475.61
68,4489
68.1,4502.41
68.2,4515.84
68.3,4529.29
68.4,4542.76
68.5,4556.25
68.6,4569.76
68.7,4583.29
68.8,4596.84
68.9,4610.41
69,4624
69.1,4637.61
69.2,4651.24
69.3,4664.89
69.4,4678.56
69.5,4692.25
69.6,4705.96
69.7,4719.69
69.8,4733.44
69.9,4747.21
70,4761
70.1,4774.81
70.2,4788.64
70.3,4802.49
70.4,4816.36
70.5,4830.25
70.6,4844.16
70.7,4858.09
70.8,4872.04
70.9,4886.01
71,4900
71.1,4914.01
71.2,4928.04
71.3,4942.09
71.4,4956.16
71.5,4970.25
71.6,4984.36
71.7,4998.49
71.8,5012.64
71.9,5026.81
72,5041
72.1,5055.21
72.2,5069.44
72.3,5083.69
72.4,5097.96
72.5,5112.25
72.6,5126.56
72.7,5140.89
72.8,5155.24
72.9,5169.61
73,5184
73.1,5198.41
73.2,5212.84
73.3,5227.29
73.4,5241.76
73.5,5256.25
73.6,5270.76
73.7,5285.29
73.8,5299.84
73.9,5314.41
74,5329
74.1,5343.61
74.2,5358.24
74.3,5372.89
74.4,5387.56
74.5,5402.25
74.6,5416.96
74.7,5431.69
74.8,5446.44
74.9,5461.21
75,5476
75.1,5490.81
75.2,5505.64
75.3,5520.49
75.4,5535.36
75.5,5550.25
75.6,5565.16
75.7,5580.09
75.8,5595.04
75.9,5610.01
76,5625
76.1,5640.01
76.2,5655.04
76.3,5670.09
76.4,5685.16
76.5,5700.25
76.6,5715.36
76.7,5730.49
76.8,5745.64
76.9,5760.81
77,5776
77.1,5791.21
77.2,5806.44
77.3,5821.69
77.4,5836.96
77.5,5852.25
77.6,5867.56
77.7,5882.89
77.8,5898.24
77.9,5913.61
78,5929
78.1,5944.41
78.2,5959.84
78.3,5975.29
78.4,5990.76
78.5,6006.25
78.6,6021.76
78.7,6037.29
78.8,6052.84
78.9,6068.41
79,6084
79.1,6099.61
79.2,6115.24
79.3,6130.89
79.4,6146.56
79.5,6162.25
79.6,6177.96
79.7,6193.69
79.8,6209.44
79.9,6225.21
80,6241
80.1,6256.81
80.2,6272.64
80.3,6288.49
80.4,6304.36
80.5,6320.25
80.6,6336.16
80.7,6352.09
80.8,6368.04
80.9,6384.01
81,6400
81.1,6416.01
81.2,6432.04
81.3,6448.09
81.4,6464.16
81.5,6480.25
81.6,6496.36
81.7,6512.49
81.8,6528.64
81.9,6544.81
82,6561
82.1,6577.21
82.2,6593.44
82.3,6609.69
82.4,6625.96
82.5,6642.25
82.6,6658.56
82.7,6674.89
82.8,6691.24
82.9,6707.61
83,6724
83.1,6740.41
83.2,6756.84
83.3,6773.29
83.4,6789.76
83.5,6806.25
83.6,6822.76
83.7,6839.29
83.8,6855.84
83.9,6872.41
84,6889
84.1,6905.61
84.2,6922.24
84.3,6938.89
84.4,6955.56
84.5,6972.25
84.6,6988.96
84.7,7005.69
84.8,7022.44
84.9,7039.21
85,7056
85.1,7072.81
85.2,7089.64
85.3,7106.49
85.4,7123.36
85.5,7140.25
85.6,7157.16
85.7,7174.09
85.8,7191.04
85.9,7208.01
86,7225
86.1,7242.01
86.2,7259.04
86.3,7276.09
86.4,7293.16
86.5,7310.25
86.6,7327.36
86.7,7344.49
86.8,7361.64
86.9,7378.81
87,7396
87.1,7413.21
87.2,7430.44
87.3,7447.69
87.4,7464.96
87.5,7482.25
87.6,7499.56
87.7,7516.89
87.8,7534.24
87.9,7551.61
88,7569
88.1,7586.41
88.2,7603.84
88.3,7621.29
88.4,7638.76
88.5,7656.25
88.6,7673.76
88.7,7691.29
88.8,7708.84
88.9,7726.41
89,7744
89.1,7761.61
89.2,7779.24
89.3,7796.89
89.4,7814.56
89.5,7832.25
89.6,7849.96
89.7,7867.69
89.8,7885.44
89.9,7903.21
90,7921
90.1,7938.81
90.2,7956.64
90.3,7974.49
90.4,7992.36
90.5,8010.25
90.6,8028.16
90.7,8046.09
90.8,8064.04
90.9,8082.01
91,8100
91.1,8118.01
91.2,8136.04
91.3,8154.09
91.4,8172.16
91.5,8190.25
91.6,8208.36
91.7,8226.49
91.8,8244.64
91.9,8262.81
92,8281
92.1,8299.21
92.2,8317.44
92.3,8335.69
92.4,8353.96
92.5,8372.25
92.6,8390.56
92.7,8408.89
92.8,8427.24
92.9,8445.61
93,8464
93.1,8482.41
93.2,8500.84
93.3,8519.29
93.4,8537.76
93.5,8556.25
93.6,8574.76
93.7,8593.29
93.8,8611.84
93.9,8630.41
94,8649
94.1,8667.61
94.2,8686.24
94.3,8704.89
94.4,8723.56
94.5,8742.25
94.6,8760.96
94.7,8779.69
94.8,8798.44
94.9,8817.21
95,8836
95.1,8854.81
95.2,8873.64
95.3,8892.49
95.4,8911.36
95.5,8930.25
95.6,8949.16
95.7,8968.09
95.8,8987.04
95.9,9006.01
96,9025
96.1,9044.01
96.2,9063.04
96.3,9082.09
96.4,9101.16
96.5,9120.25
96.6,9139.36
96.7,9158.49
96.8,9177.64
96.9,9196.81
97,9216
97.1,9235.21
97.2,9254.44
97.3,9273.69
97.4,9292.96
97.5,9312.25
97.6,9331.56
97.7,9350.89
97.8,9370.24
97.9,9389.61
98,9409
98.1,9428.41
98.2,9447.84
98.3,9467.29
98.4,9486.76
98.5,9506.25
98.6,9525.76
98.7,9545.29
98.8,9564.84
98.9,9584.41
99,9604
99.1,9623.61
99.2,9643.24
99.3,9662.89
99.4,9682.56
99.5,9702.25
99.6,9721.96
99.7,9741.69
99.8,9761.44
99.9,9781.21
100,9801
