x,y
39.1, 1452.266
39.2, 1459.447
39.3, 1466.65
39.4, 1473.874
39.5, 1481.387
39.6, 1488.772
39.7, 1496.45
39.8, 1504.187
39.9, 1512.15
40, 1520.085
40.1, 1528.203
40.2, 1536.239
40.3, 1544.527
40.4, 1552.599
40.5, 1560.748
40.6, 1568.916
40.7, 1577.009
40.8, 1584.941
40.9, 1592.785
41, 1600.524
41.1, 1608.487
41.2, 1616.383
41.3, 1624.113
41.4, 1631.938
41.5, 1639.844
41.6, 1647.893
41.7, 1656.042
41.8, 1664.171
41.9, 1672.384
42, 1680.785
42.1, 1689.299
42.2, 1697.769
42.3, 1706.217
42.4, 1714.538
42.5, 1722.842
42.6, 1731.113
42.7, 1739.416
42.8, 1747.586
42.9, 1755.828
43, 1764.016
43.1, 1772.273
43.2, 1780.423
43.3, 1788.654
43.4, 1796.724
43.5, 1804.862
43.6, 1812.948
43.7, 1821.138
43.8, 1829.496
43.9, 1837.981
44, 1846.452
44.1, 1855.062
44.2, 1863.864
44.3, 1872.854
44.4, 1881.914
44.5, 1890.866
44.6, 1899.807
44.7, 1908.741
44.8, 1917.776
44.9, 1926.685
45, 1935.609
45.1, 1944.483
45.2, 1953.31
45.3, 1962.27
45.4, 1971.283
45.5, 1980.182
45.6, 1989.017
45.7, 1997.779
45.8, 2006.623
45.9, 2015.752
46, 2024.897
46.1, 2034.015
46.2, 2043.246
46.3, 2052.64
46.4, 2062.01
46.5, 2071.385
46.6, 2080.493
46.7, 2089.467
46.8, 2098.632
46.9, 2107.848
47, 2116.952
47.1, 2125.978
47.2, 2134.942
47.3, 2144.105
47.4, 2153.445
47.5, 2162.537
47.6, 2171.484
47.7, 2180.595
47.8, 2190.021
47.9, 2199.502
48, 2208.982
48.1, 2218.455
48.2, 2228.193
48.3, 2237.98
48.4, 2247.715
48.5, 2257.196
48.6, 2266.67
48.7, 2276.086
48.8, 2285.449
48.9, 2294.752
49, 2304.165
49.1, 2313.612
49.2, 2323.26
49.3, 2332.926
49.4, 2342.669
49.5, 2352.321
49.6, 2361.965
49.7, 2371.716
49.8, 2381.419
49.9, 2391.108
50, 2400.864
50.1, 2410.507
50.2, 2420.314
50.3, 2430.221
50.4, 2439.931
50.5, 2449.714
50.6, 2459.491
50.7, 2469.352
50.8, 2479.376
50.9, 2489.542
51, 2499.591
51.1, 2509.748
51.2, 2520.023
51.3, 2530.179
51.4, 2540.238
51.5, 2550.353
51.6, 2560.25
51.7, 2570.205
51.8, 2580.322
51.9, 2590.243
52, 2600.41
52.1, 2610.758
52.2, 2620.9
52.3, 2631.341
52.4, 2641.883
52.5, 2652.183
52.6, 2662.778
52.7, 2673.392
52.8, 2683.875
52.9, 2694.538
53, 2704.926
53.1, 2715.291
53.2, 2725.966
53.3, 2736.435
53.4, 2746.771
53.5, 2757.142
53.6, 2767.617
53.7, 2778.271
53.8, 2788.924
53.9, 2799.322
54, 2809.866
54.1, 2820.433
54.2, 2831.084
54.3, 2841.664
54.4, 2852.227
54.5, 2862.777
54.6, 2873.38
54.7, 2883.916
54.8, 2894.596
54.9, 2905.173
55, 2915.81
55.1, 2926.468
55.2, 2937.187
55.3, 2948.091
55.4, 2959.094
55.5, 2970.07
55.6, 2981.271
55.7, 2992.29
55.8, 3003.44
55.9, 3014.569
56, 3025.604
56.1, 3036.623
56.2, 3047.668
56.3, 3058.444
56.4, 3069.409
56.5, 3080.258
56.6, 3091.151
56.7, 3102.093
56.8, 3112.989
56.9, 3123.74
57, 3134.845
57.1, 3146.072
57.2, 3157.191
57.3, 3168.524
57.4, 3179.86
57.5, 3191.366
57.6, 3203.085
57.7, 3214.665
57.8, 3226.159
57.9, 3237.897
58, 3249.395
58.1, 3260.909
58.2, 3272.165
58.3, 3283.518
58.4, 3294.849
58.5, 3306.17
58.6, 3317.466
58.7, 3328.771
58.8, 3340.168
58.9, 3351.928
59, 3363.407
59.1, 3374.888
59.2, 3386.344
59.3, 3397.759
59.4, 3409.293
59.5, 3420.835
59.6, 3432.154
59.7, 3443.772
59.8, 3455.452
59.9, 3467.225
60, 3479.132
60.1, 3491.162
60.2, 3503.215
60.3, 3515.502
60.4, 3527.619
60.5, 3539.752
60.6, 3551.989
60.7, 3564.244
60.8, 3576.385
60.9, 3588.425
61, 3600.3
61.1, 3612.413
61.2, 3624.621
61.3, 3636.767
61.4, 3648.735
61.5, 3660.758
61.6, 3672.887
61.7, 3685.062
61.8, 3697.075
61.9, 3708.953
62, 3720.904
62.1, 3733.071
62.2, 3745.199
62.3, 3757.443
62.4, 3769.831
62.5, 3782.346
62.6, 3795.083
62.7, 3807.717
62.8, 3820.3
62.9, 3833
63, 3845.564
63.1, 3857.992
63.2, 3870.253
63.3, 3882.445
63.4, 3894.687
63.5, 3907.041
63.6, 3919.317
63.7, 3931.579
63.8, 3943.842
63.9, 3956.277
64, 3968.72
64.1, 3981.197
64.2, 3993.578
64.3, 4006.16
64.4, 4019.011
64.5, 4031.968
64.6, 4045.003
64.7, 4057.948
64.8, 4070.994
64.9, 4083.956
65, 4096.853
65.1, 4109.615
65.2, 4122.362
65.3, 4134.915
65.4, 4147.57
65.5, 4160.108
65.6, 4172.919
65.7, 4185.53
65.8, 4198.026
65.9, 4210.719
66, 4223.57
66.1, 4236.537
66.2, 4249.677
66.3, 4262.76
66.4, 4276.189
66.5, 4289.756
66.6, 4303.226
66.7, 4316.785
66.8, 4330.233
66.9, 4343.689
67, 4357.038
67.1, 4370.285
67.2, 4383.6
67.3, 4396.759
67.4, 4409.878
67.5, 4423.142
67.6, 4436.326
67.7, 4449.681
67.8, 4462.889
67.9, 4476.114
68, 4489.525
68.1, 4502.941
68.2, 4516.33
68.3, 4529.799
68.4, 4543.183
68.5, 4556.847
68.6, 4570.492
68.7, 4584.271
68.8, 4598.093
68.9, 4611.838
69, 4625.433
69.1, 4639.088
69.2, 4652.619
69.3, 4666.17
69.4, 4679.597
69.5, 4693.093
69.6, 4706.762
69.7, 4720.599
69.8, 4734.363
69.9, 4748.038
70, 4761.744
70.1, 4775.468
70.2, 4788.964
70.3, 4802.246
70.4, 4815.618
70.5, 4829.09
70.6, 4842.775
70.7, 4856.385
70.8, 4870.032
70.9, 4884.008
71, 4898.303
71.1, 4912.538
71.2, 4926.93
71.3, 4941.381
71.4, 4955.957
71.5, 4970.588
71.6, 4985.034
71.7, 4999.219
71.8, 5013.447
71.9, 5027.497
72, 5041.322
72.1, 5055.296
72.2, 5069.275
72.3, 5083.426
72.4, 5097.816
72.5, 5112.263
72.6, 5126.805
72.7, 5141.624
72.8, 5156.183
72.9, 5170.7
73, 5185.149
73.1, 5199.454
73.2, 5213.78
73.3, 5228.232
73.4, 5242.515
73.5, 5257.043
73.6, 5271.6
73.7, 5286.181
73.8, 5301.002
73.9, 5315.783
74, 5330.479
74.1, 5345.379
74.2, 5360.081
74.3, 5374.791
74.4, 5389.501
74.5, 5404.084
74.6, 5418.512
74.7, 5432.857
74.8, 5447.148
74.9, 5461.716
75, 5476.418
75.1, 5491.142
75.2, 5505.894
75.3, 5521.019
75.4, 5536.374
75.5, 5551.732
75.6, 5566.86
75.7, 5581.834
75.8, 5596.937
75.9, 5612.034
76, 5626.899
76.1, 5641.629
76.2, 5656.182
76.3, 5670.983
76.4, 5685.922
76.5, 5700.766
76.6, 5715.691
76.7, 5730.796
76.8, 5745.891
76.9, 5761.245
77, 5776.414
77.1, 5791.713
77.2, 5807.031
77.3, 5822.341
77.4, 5837.557
77.5, 5852.973
77.6, 5868.497
77.7, 5884.266
77.8, 5899.93
77.9, 5915.702
78, 5931.321
78.1, 5946.889
78.2, 5962.372
78.3, 5977.604
78.4, 5992.629
78.5, 6007.675
78.6, 6022.513
78.7, 6037.524
78.8, 6052.65
78.9, 6067.708
79, 6082.885
79.1, 6098.25
79.2, 6113.484
79.3, 6129.098
79.4, 6144.926
79.5, 6160.892
79.6, 6176.912
79.7, 6193.086
79.8, 6209.199
79.9, 6225.488
80, 6241.614
80.1, 6257.453
80.2, 6273.236
80.3, 6289.108
80.4, 6304.938
80.5, 6320.726
80.6, 6336.542
80.7, 6352.209
80.8, 6367.948
80.9, 6383.696
81, 6399.581
81.1, 6415.315
81.2, 6431.248
81.3, 6447.197
81.4, 6463.456
81.5, 6479.875
81.6, 6496.256
81.7, 6512.451
81.8, 6528.853
81.9, 6545.169
82, 6561.611
82.1, 6577.922
82.2, 6594.278
82.3, 6610.651
82.4, 6627.204
82.5, 6643.745
82.6, 6660.294
82.7, 6676.707
82.8, 6693.203
82.9, 6709.627
83, 6726.15
83.1, 6742.42
83.2, 6758.702
83.3, 6774.961
83.4, 6791.23
83.5, 6807.497
83.6, 6823.689
83.7, 6839.827
83.8, 6856.178
83.9, 6872.545
84, 6889.036
84.1, 6905.769
84.2, 6922.439
84.3, 6939.227
84.4, 6956.194
84.5, 6973.335
84.6, 6990.519
84.7, 7007.677
84.8, 7024.5
84.9, 7041.364
85, 7058.186
85.1, 7074.84
85.2, 7091.256
85.3, 7107.637
85.4, 7123.947
85.5, 7140.469
85.6, 7157.149
85.7, 7174.024
85.8, 7190.96
85.9, 7208.053
86, 7225.099
86.1, 7242.292
86.2, 7259.559
86.3, 7276.736
86.4, 7293.837
86.5, 7311.049
86.6, 7328.104
86.7, 7345.382
86.8, 7362.563
86.9, 7379.627
87, 7396.657
87.1, 7413.588
87.2, 7430.438
87.3, 7447.585
87.4, 7464.552
87.5, 7481.614
87.6, 7498.8
87.7, 7516.073
87.8, 7533.489
87.9, 7550.983
88, 7568.245
88.1, 7585.556
88.2, 7602.881
88.3, 7620.191
88.4, 7637.597
88.5, 7654.967
88.6, 7672.404
88.7, 7689.971
88.8, 7707.758
88.9, 7725.663
89, 7743.725
89.1, 7761.581
89.2, 7779.491
89.3, 7797.214
89.4, 7815.004
89.5, 7832.609
89.6, 7850.216
89.7, 7867.662
89.8, 7885.434
89.9, 7903.242
90, 7921.321
90.1, 7939.325
90.2, 7957.396
90.3, 7975.32
90.4, 7993.223
90.5, 8010.88
90.6, 8028.584
90.7, 8046.211
90.8, 8063.958
90.9, 8081.829
91, 8099.777
91.1, 8117.897
91.2, 8136.229
91.3, 8154.57
91.4, 8172.874
91.5, 8191.178
91.6, 8209.337
91.7, 8227.687
91.8, 8246.05
91.9, 8264.314
92, 8282.507
92.1, 8300.776
92.2, 8319.069
92.3, 8337.369
92.4, 8355.486
92.5, 8373.618
92.6, 8391.897
92.7, 8410.118
92.8, 8428.406
92.9, 8446.548
93, 8464.854
93.1, 8483.319
93.2, 8501.58
93.3, 8519.768
93.4, 8538.125
93.5, 8556.309
93.6, 8574.771
93.7, 8593.19
93.8, 8611.431
93.9, 8629.883
94, 8648.352
94.1, 8666.851
94.2, 8685.57
94.3, 8703.986
94.4, 8722.445
94.5, 8741.107
94.6, 8759.835
94.7, 8778.562
94.8, 8797.221
94.9, 8815.904
95, 8834.811
95.1, 8853.662
95.2, 8872.548
95.3, 8891.508
95.4, 8910.436
95.5, 8929.469
95.6, 8948.464
95.7, 8967.628
95.8, 8986.859
95.9, 9006.041
96, 9024.988
96.1, 9044.044
96.2, 9063.259
96.3, 9082.311
96.4, 9101.073
96.5, 9120.032
96.6, 9139.003
96.7, 9158.089
96.8, 9177.233
96.9, 9196.225
97, 9215.569
97.1, 9235.237
97.2, 9254.741
97.3, 9274.325
97.4, 9294.133
97.5, 9313.935
97.6, 9333.599
97.7, 9352.979
97.8, 9372.204
97.9, 9391.328
98, 9410.375
98.1, 9429.27
98.2, 9448.203
98.3, 9467.391
98.4, 9486.831
98.5, 9506.185
98.6, 9525.809
98.7, 9545.468
98.8, 9565.005
98.9, 9584.489
99, 9603.87
99.1, 9623.083
99.2, 9642.496
99.3, 9661.826
99.4, 9681.135
99.5, 9699.264
99.6, 9716.031
99.7, 9731.497
99.8, 9739.991
99.9, 9747.863
100, 9754.741
